,Reservation-id,Gender,Age,Ethnicity,Educational_Level,Income,Country_region,Hotel_Type,Expected_checkin,Expected_checkout,Booking_date,Adults,Children,Babies,Meal_Type,Visted_Previously,Previous_Cancellations,Deposit_type,Booking_channel,Required_Car_Parking,Use_Promotion,Discount_Rate,Room_Rate,Reservation_Status,Staying
3231,40461769,F,46,Asian American,Grad,50K -- 100K,West,Airport Hotels,2/25/2017,2/28/2017,9/20/2016,5,3,0,BB,No,No,No Deposit,Direct,Yes,Yes,5,164,1,259200000000000
3232,36929721,F,45,Asian American,College,<25K,South,Resort,2/25/2017,2/26/2017,2/11/2017,2,1,0,BB,No,No,No Deposit,Direct,Yes,No,0,194,1,86400000000000
3233,76124541,F,36,African American,College,>100K,East,Airport Hotels,2/25/2017,2/26/2017,8/27/2016,3,1,0,HB,Yes,Yes,Refundable,Online,Yes,Yes,10,219,1,86400000000000
3234,35070827,F,70,African American,College,25K --50K,West,Resort,2/25/2017,2/26/2017,8/11/2016,4,1,0,HB,Yes,No,No Deposit,Direct,Yes,No,0,180,1,86400000000000
3235,42512939,F,45,caucasian,High-School,50K -- 100K,North,Airport Hotels,2/25/2017,2/26/2017,8/12/2016,2,2,0,BB,Yes,No,No Deposit,Online,No,No,0,107,1,86400000000000
3236,85539756,F,50,caucasian,Mid-School,50K -- 100K,South,Resort,2/25/2017,2/26/2017,2/23/2017,1,1,0,BB,No,No,Refundable,Online,Yes,Yes,30,215,1,86400000000000
3237,33231743,F,54,Latino,Mid-School,<25K,West,Airport Hotels,2/25/2017,2/26/2017,8/17/2016,5,2,1,FB,No,No,No Deposit,Agent,Yes,No,0,229,1,86400000000000
3238,1091785,F,34,African American,College,>100K,South,Airport Hotels,2/25/2017,2/26/2017,1/30/2017,5,1,0,HB,Yes,No,Refundable,Direct,No,Yes,5,193,1,86400000000000
3239,3075322,M,36,African American,College,25K --50K,East,Airport Hotels,2/25/2017,2/26/2017,11/26/2016,1,2,0,HB,Yes,Yes,No Deposit,Online,Yes,Yes,10,190,1,86400000000000
3240,65986979,M,35,Asian American,College,50K -- 100K,West,Airport Hotels,2/25/2017,2/28/2017,9/25/2016,3,2,1,BB,No,No,Refundable,Online,Yes,Yes,10,113,1,259200000000000
3241,70052538,F,44,Asian American,Mid-School,25K --50K,East,Airport Hotels,2/25/2017,2/27/2017,12/22/2016,2,1,2,BB,Yes,Yes,No Deposit,Online,No,Yes,10,125,1,172800000000000
3242,49935952,F,25,caucasian,Grad,25K --50K,South,Airport Hotels,2/25/2017,2/28/2017,12/10/2016,2,2,0,BB,No,No,No Deposit,Online,No,No,0,223,1,259200000000000
3243,73472197,M,40,caucasian,Mid-School,25K --50K,South,Resort,2/25/2017,2/26/2017,11/9/2016,2,1,1,BB,No,No,Non-Refundable,Online,Yes,No,0,156,2,86400000000000
3244,24463258,F,54,African American,High-School,25K --50K,South,Airport Hotels,2/25/2017,2/27/2017,12/3/2016,2,1,1,HB,No,No,Refundable,Agent,Yes,Yes,25,151,1,172800000000000
3245,64308761,F,20,caucasian,Mid-School,<25K,South,Resort,2/25/2017,2/26/2017,1/28/2017,3,1,0,FB,Yes,Yes,Non-Refundable,Direct,Yes,Yes,5,212,2,86400000000000
3246,69636439,F,22,caucasian,High-School,<25K,North,Airport Hotels,2/25/2017,2/27/2017,1/17/2017,1,2,1,FB,No,No,Refundable,Online,Yes,No,0,171,2,172800000000000
3247,94909263,M,31,African American,College,50K -- 100K,East,City Hotel,2/25/2017,2/26/2017,11/26/2016,2,1,0,HB,Yes,No,No Deposit,Direct,No,Yes,25,199,1,86400000000000
3248,62123939,M,67,African American,College,50K -- 100K,South,Airport Hotels,2/25/2017,2/27/2017,12/19/2016,2,2,1,BB,Yes,No,Refundable,Online,Yes,No,0,105,1,172800000000000
3249,95161963,F,31,caucasian,Grad,>100K,South,Airport Hotels,2/25/2017,2/28/2017,12/17/2016,3,3,1,HB,Yes,No,No Deposit,Online,No,Yes,10,182,1,259200000000000
3250,70594924,F,70,African American,College,25K --50K,East,City Hotel,2/25/2017,2/28/2017,11/25/2016,2,3,1,FB,No,No,No Deposit,Agent,Yes,Yes,10,109,1,259200000000000
3251,71170113,M,20,Asian American,College,<25K,West,Resort,2/25/2017,3/1/2017,9/25/2016,4,1,2,HB,Yes,Yes,Refundable,Online,Yes,Yes,10,125,1,345600000000000
3252,15525190,F,38,African American,College,50K -- 100K,East,City Hotel,2/25/2017,2/28/2017,1/23/2017,2,1,0,FB,Yes,Yes,No Deposit,Online,No,Yes,10,111,1,259200000000000
3253,64699400,F,26,caucasian,College,25K --50K,North,Resort,2/25/2017,2/26/2017,12/1/2016,2,2,0,FB,Yes,No,No Deposit,Online,No,No,0,105,1,86400000000000
3254,16724226,M,69,Latino,High-School,<25K,West,Resort,2/25/2017,2/27/2017,8/28/2016,3,1,0,HB,No,No,No Deposit,Direct,Yes,Yes,10,157,2,172800000000000
3255,98744420,M,20,caucasian,Grad,25K --50K,North,Airport Hotels,2/25/2017,2/28/2017,11/25/2016,2,1,1,BB,No,No,No Deposit,Online,Yes,Yes,5,167,3,259200000000000
3256,34803919,M,41,Asian American,High-School,>100K,South,Airport Hotels,2/25/2017,2/26/2017,2/1/2017,3,1,0,HB,No,No,Refundable,Online,Yes,Yes,25,176,1,86400000000000
3257,64183006,F,42,African American,College,>100K,North,City Hotel,2/25/2017,2/26/2017,8/16/2016,2,3,0,BB,Yes,Yes,Refundable,Agent,No,Yes,5,101,1,86400000000000
3258,15975682,F,68,Latino,High-School,<25K,South,City Hotel,2/25/2017,2/26/2017,10/26/2016,4,3,0,FB,No,No,No Deposit,Online,No,Yes,30,123,1,86400000000000
3259,52975308,M,26,caucasian,Mid-School,<25K,West,Resort,2/25/2017,2/26/2017,11/25/2016,1,2,0,BB,Yes,Yes,Non-Refundable,Online,No,No,0,121,1,86400000000000
3260,28532716,F,23,African American,Mid-School,50K -- 100K,East,City Hotel,2/25/2017,2/28/2017,10/2/2016,1,1,1,FB,No,No,No Deposit,Online,Yes,Yes,25,213,3,259200000000000
3261,59747859,M,49,Latino,High-School,25K --50K,South,Resort,2/25/2017,2/26/2017,8/28/2016,2,2,1,FB,No,No,Refundable,Agent,Yes,Yes,20,162,1,86400000000000
3262,29385574,M,61,caucasian,High-School,>100K,East,Airport Hotels,2/25/2017,2/28/2017,11/19/2016,4,2,0,HB,No,No,Non-Refundable,Agent,Yes,Yes,5,160,1,259200000000000
3263,56084322,F,43,Asian American,Mid-School,<25K,East,Airport Hotels,2/25/2017,2/26/2017,8/21/2016,3,2,1,FB,No,No,No Deposit,Online,Yes,Yes,40,124,1,86400000000000
3264,35824430,F,60,Asian American,Mid-School,<25K,West,City Hotel,2/25/2017,2/26/2017,12/15/2016,2,2,0,BB,Yes,No,No Deposit,Agent,No,Yes,40,244,1,86400000000000
3265,99963374,F,49,Asian American,Mid-School,<25K,West,Resort,2/25/2017,2/26/2017,10/2/2016,2,3,0,FB,No,No,No Deposit,Agent,Yes,No,0,184,2,86400000000000
3266,21192670,M,66,caucasian,College,>100K,North,City Hotel,2/25/2017,2/26/2017,2/1/2017,2,1,1,HB,No,No,Refundable,Online,Yes,Yes,5,123,2,86400000000000
3267,45349612,F,42,Asian American,College,25K --50K,East,Airport Hotels,2/25/2017,2/27/2017,2/3/2017,2,2,0,HB,No,No,No Deposit,Online,Yes,Yes,20,173,1,172800000000000
3268,48957874,F,67,Asian American,High-School,50K -- 100K,South,Resort,2/25/2017,2/26/2017,10/8/2016,5,2,0,HB,No,No,No Deposit,Online,Yes,Yes,30,240,3,86400000000000
3269,27360299,F,54,caucasian,Grad,<25K,South,Airport Hotels,2/25/2017,2/26/2017,8/5/2016,1,1,0,FB,No,No,Refundable,Online,Yes,Yes,10,137,3,86400000000000
3270,13194965,F,26,caucasian,College,<25K,North,Resort,2/25/2017,3/1/2017,11/11/2016,2,1,0,HB,No,No,Refundable,Online,No,Yes,10,216,1,345600000000000
3271,81143013,F,69,Latino,Mid-School,<25K,West,Resort,2/25/2017,2/26/2017,12/5/2016,2,2,0,BB,No,No,No Deposit,Agent,Yes,Yes,15,146,1,86400000000000
3272,54395889,M,30,Asian American,College,<25K,West,Airport Hotels,2/25/2017,2/27/2017,7/21/2016,1,2,0,BB,Yes,No,No Deposit,Online,Yes,Yes,5,132,2,172800000000000
3273,18489222,F,20,caucasian,College,<25K,West,Airport Hotels,2/25/2017,2/26/2017,8/17/2016,3,1,0,BB,Yes,No,Refundable,Online,No,Yes,10,181,2,86400000000000
3274,20435071,M,25,Latino,Mid-School,>100K,North,City Hotel,2/25/2017,2/26/2017,9/18/2016,2,1,0,FB,No,No,Non-Refundable,Direct,No,Yes,40,240,2,86400000000000
3275,12398220,F,30,Asian American,Grad,<25K,East,Resort,2/25/2017,2/27/2017,1/15/2017,1,3,0,HB,No,No,Refundable,Online,Yes,Yes,10,183,2,172800000000000
3276,41212022,F,68,Latino,College,<25K,East,Resort,2/25/2017,2/26/2017,8/1/2016,3,3,0,BB,Yes,Yes,No Deposit,Online,Yes,Yes,25,225,1,86400000000000
3277,32333069,M,31,Asian American,College,<25K,South,City Hotel,2/25/2017,2/26/2017,11/9/2016,3,1,0,BB,No,No,No Deposit,Direct,No,Yes,10,214,1,86400000000000
3278,94535097,M,41,African American,College,50K -- 100K,East,Resort,2/26/2017,2/27/2017,1/4/2017,1,3,1,FB,No,No,Refundable,Online,Yes,No,0,202,1,86400000000000
3279,72372404,F,54,African American,Mid-School,<25K,North,Airport Hotels,2/26/2017,3/1/2017,11/21/2016,3,2,0,HB,Yes,No,Non-Refundable,Direct,Yes,Yes,20,201,2,259200000000000
3280,73417691,M,45,Latino,College,<25K,East,City Hotel,2/26/2017,3/1/2017,12/5/2016,1,1,0,BB,No,No,No Deposit,Online,Yes,Yes,15,161,2,259200000000000
3281,75305032,M,49,Latino,Mid-School,25K --50K,West,City Hotel,2/26/2017,2/27/2017,8/22/2016,3,2,1,FB,No,No,No Deposit,Online,Yes,Yes,20,235,1,86400000000000
3282,28997148,M,44,African American,College,50K -- 100K,South,City Hotel,2/26/2017,3/1/2017,1/18/2017,2,3,0,BB,Yes,Yes,Refundable,Online,Yes,No,0,168,1,259200000000000
3283,25841461,M,25,caucasian,College,50K -- 100K,South,Airport Hotels,2/26/2017,2/27/2017,12/12/2016,1,2,1,HB,Yes,Yes,No Deposit,Online,Yes,Yes,30,171,2,86400000000000
3284,26030337,M,67,Latino,College,>100K,North,City Hotel,2/26/2017,2/27/2017,11/16/2016,1,1,1,HB,No,No,Non-Refundable,Online,Yes,Yes,30,111,2,86400000000000
3285,1953580,F,55,African American,High-School,50K -- 100K,South,Airport Hotels,2/26/2017,2/28/2017,11/27/2016,4,2,0,HB,No,No,No Deposit,Online,No,No,0,208,1,172800000000000
3286,13524818,M,26,caucasian,College,25K --50K,West,City Hotel,2/26/2017,2/27/2017,8/26/2016,4,1,0,BB,No,No,No Deposit,Agent,No,Yes,20,118,1,86400000000000
3287,11815684,M,45,Asian American,College,<25K,North,City Hotel,2/26/2017,2/27/2017,9/18/2016,2,2,0,HB,Yes,No,Non-Refundable,Online,Yes,Yes,5,227,2,86400000000000
3288,97540030,M,53,caucasian,Grad,>100K,South,Airport Hotels,2/26/2017,2/27/2017,1/3/2017,2,1,0,BB,No,No,No Deposit,Agent,Yes,No,0,110,3,86400000000000
3289,23452576,F,63,Latino,Grad,25K --50K,East,Resort,2/26/2017,2/28/2017,12/18/2016,5,3,1,BB,Yes,No,No Deposit,Agent,Yes,Yes,10,202,1,172800000000000
3290,57635980,M,51,Latino,Mid-School,<25K,North,Airport Hotels,2/26/2017,3/1/2017,1/30/2017,4,2,0,HB,No,No,Refundable,Online,Yes,No,0,128,1,259200000000000
3291,11556825,M,53,Latino,College,50K -- 100K,West,City Hotel,2/26/2017,2/27/2017,12/20/2016,5,3,0,HB,No,No,Refundable,Online,Yes,No,0,225,3,86400000000000
3292,37361776,F,32,African American,Mid-School,25K --50K,South,Airport Hotels,2/26/2017,2/27/2017,11/2/2016,1,2,0,FB,No,No,No Deposit,Online,Yes,Yes,5,121,2,86400000000000
3293,90111343,F,49,caucasian,Mid-School,>100K,West,Airport Hotels,2/26/2017,2/27/2017,2/18/2017,1,1,0,HB,No,No,No Deposit,Agent,Yes,No,0,141,1,86400000000000
3294,11115920,F,28,African American,Grad,>100K,South,Resort,2/26/2017,3/1/2017,2/18/2017,5,2,0,BB,No,No,Refundable,Online,Yes,Yes,5,245,1,259200000000000
3295,51711788,F,35,caucasian,College,25K --50K,North,City Hotel,2/26/2017,2/27/2017,9/8/2016,3,2,0,BB,No,No,No Deposit,Direct,Yes,No,0,194,1,86400000000000
3296,98114130,M,28,Asian American,High-School,<25K,North,City Hotel,2/26/2017,2/28/2017,10/12/2016,5,3,2,BB,Yes,No,No Deposit,Online,Yes,Yes,5,157,1,172800000000000
3297,73958176,M,20,caucasian,College,25K --50K,West,City Hotel,2/26/2017,2/27/2017,11/17/2016,4,2,0,BB,No,No,Refundable,Online,Yes,Yes,5,248,1,86400000000000
3298,96231171,F,47,caucasian,Mid-School,50K -- 100K,South,Airport Hotels,2/26/2017,2/27/2017,10/11/2016,2,1,0,HB,No,No,Non-Refundable,Direct,Yes,No,0,129,1,86400000000000
3299,94396305,F,47,Latino,Mid-School,50K -- 100K,East,Resort,2/26/2017,3/1/2017,11/15/2016,1,3,0,BB,No,No,No Deposit,Agent,No,Yes,15,132,1,259200000000000
3300,84982938,M,28,Latino,High-School,<25K,South,Airport Hotels,2/26/2017,2/27/2017,2/26/2017,3,1,0,HB,No,No,No Deposit,Online,Yes,Yes,10,139,1,86400000000000
3301,8508585,F,66,caucasian,Mid-School,50K -- 100K,West,Resort,2/26/2017,2/28/2017,10/9/2016,5,1,0,BB,No,No,Refundable,Direct,Yes,Yes,20,119,1,172800000000000
3302,28036578,M,21,Asian American,High-School,>100K,West,City Hotel,2/26/2017,2/27/2017,11/21/2016,3,2,0,FB,No,No,No Deposit,Online,No,No,0,200,1,86400000000000
3303,32231749,F,18,Asian American,College,25K --50K,West,Resort,2/26/2017,2/27/2017,11/19/2016,2,2,1,HB,No,No,No Deposit,Online,Yes,Yes,30,138,3,86400000000000
3304,99780059,M,59,African American,Mid-School,50K -- 100K,South,City Hotel,2/26/2017,2/27/2017,1/30/2017,4,1,0,BB,No,No,Non-Refundable,Direct,Yes,Yes,10,208,1,86400000000000
3305,5359620,F,66,African American,High-School,25K --50K,West,City Hotel,2/26/2017,2/27/2017,8/27/2016,5,1,1,FB,No,No,No Deposit,Online,No,Yes,15,118,3,86400000000000
3306,59912200,M,19,African American,Mid-School,<25K,South,Airport Hotels,2/26/2017,2/27/2017,8/21/2016,2,1,0,HB,Yes,Yes,No Deposit,Direct,Yes,Yes,5,118,3,86400000000000
3307,20907283,F,39,Latino,College,50K -- 100K,East,City Hotel,2/26/2017,3/1/2017,2/17/2017,5,1,1,FB,No,No,Non-Refundable,Direct,No,Yes,10,243,1,259200000000000
3308,83396143,M,26,caucasian,High-School,50K -- 100K,North,Airport Hotels,2/26/2017,2/28/2017,2/15/2017,1,2,1,FB,No,No,No Deposit,Online,Yes,No,0,120,2,172800000000000
3309,32399099,M,33,caucasian,College,25K --50K,East,Resort,2/26/2017,2/27/2017,2/17/2017,2,1,0,HB,No,No,No Deposit,Agent,Yes,Yes,10,141,1,86400000000000
3310,60848898,F,56,Latino,College,<25K,North,City Hotel,2/26/2017,2/27/2017,1/27/2017,2,3,0,HB,No,No,Non-Refundable,Online,No,Yes,5,173,1,86400000000000
3311,89394532,M,18,African American,Mid-School,50K -- 100K,West,Resort,2/26/2017,2/27/2017,12/5/2016,2,2,1,FB,Yes,No,No Deposit,Direct,Yes,Yes,30,147,3,86400000000000
3312,82321085,F,32,Latino,High-School,<25K,South,Resort,2/26/2017,3/2/2017,10/5/2016,1,3,0,FB,No,No,Refundable,Online,Yes,Yes,5,180,2,345600000000000
3313,44045426,M,53,caucasian,College,50K -- 100K,West,Airport Hotels,2/26/2017,2/27/2017,11/8/2016,5,2,0,FB,No,No,No Deposit,Agent,No,Yes,40,126,1,86400000000000
3314,55559192,M,59,Asian American,High-School,<25K,East,City Hotel,2/26/2017,2/27/2017,1/10/2017,4,2,1,FB,No,No,No Deposit,Direct,No,Yes,20,221,1,86400000000000
3315,95672372,F,22,caucasian,College,50K -- 100K,West,City Hotel,2/26/2017,2/27/2017,8/1/2016,1,1,0,FB,Yes,No,Non-Refundable,Online,Yes,Yes,25,175,2,86400000000000
3316,27103927,F,35,Latino,High-School,25K --50K,East,City Hotel,2/27/2017,2/28/2017,9/18/2016,1,3,0,FB,No,No,Non-Refundable,Online,Yes,Yes,20,199,2,86400000000000
3317,20374345,F,18,Asian American,Grad,>100K,South,City Hotel,2/27/2017,3/3/2017,9/28/2016,4,3,0,FB,Yes,No,No Deposit,Online,Yes,Yes,30,122,1,345600000000000
3318,67550852,F,63,caucasian,Grad,<25K,North,Resort,2/27/2017,3/1/2017,12/16/2016,2,2,0,HB,Yes,Yes,Refundable,Direct,Yes,No,0,229,1,172800000000000
3319,27674334,M,20,Asian American,Grad,50K -- 100K,South,Airport Hotels,2/27/2017,3/1/2017,7/27/2016,5,1,1,HB,No,No,No Deposit,Online,No,Yes,10,202,1,172800000000000
3320,28080051,M,70,African American,Mid-School,>100K,West,Airport Hotels,2/27/2017,3/1/2017,11/21/2016,1,2,1,FB,Yes,Yes,No Deposit,Direct,Yes,No,0,123,1,172800000000000
3321,21483726,F,66,Latino,College,>100K,South,Airport Hotels,2/27/2017,2/28/2017,2/16/2017,2,2,0,BB,No,No,No Deposit,Online,No,Yes,5,191,1,86400000000000
3322,93554846,M,44,Latino,Mid-School,<25K,North,Airport Hotels,2/27/2017,2/28/2017,7/28/2016,1,2,0,FB,Yes,No,Non-Refundable,Direct,No,Yes,25,209,2,86400000000000
3323,29084390,F,19,Latino,College,>100K,South,Resort,2/27/2017,3/2/2017,1/5/2017,2,1,0,HB,No,No,Non-Refundable,Direct,Yes,Yes,20,104,1,259200000000000
3324,45575408,F,45,African American,Grad,>100K,South,City Hotel,2/27/2017,3/3/2017,1/21/2017,5,2,1,HB,Yes,Yes,Refundable,Online,No,Yes,20,206,2,345600000000000
3325,32348035,F,45,Latino,High-School,50K -- 100K,East,City Hotel,2/27/2017,2/28/2017,11/16/2016,3,2,0,BB,No,No,No Deposit,Direct,No,Yes,25,217,1,86400000000000
3326,15284459,M,30,Latino,Grad,>100K,North,Airport Hotels,2/27/2017,3/3/2017,1/4/2017,4,2,1,HB,Yes,No,No Deposit,Online,Yes,Yes,40,106,2,345600000000000
3327,14045823,M,41,Asian American,Grad,50K -- 100K,South,Resort,2/27/2017,3/2/2017,10/15/2016,4,3,1,BB,No,No,Refundable,Online,No,No,0,189,2,259200000000000
3328,93246235,F,30,caucasian,High-School,<25K,South,Resort,2/27/2017,3/1/2017,12/31/2016,5,3,0,HB,No,No,Refundable,Online,Yes,Yes,20,137,1,172800000000000
3329,69266901,F,20,African American,College,50K -- 100K,West,Airport Hotels,2/27/2017,3/1/2017,10/29/2016,4,2,1,BB,No,No,Refundable,Direct,Yes,Yes,20,192,3,172800000000000
3330,53140144,M,67,African American,Mid-School,25K --50K,West,Resort,2/27/2017,3/1/2017,12/5/2016,2,1,0,FB,No,No,Refundable,Online,No,Yes,40,104,1,172800000000000
3331,30031759,F,40,Asian American,High-School,25K --50K,East,Airport Hotels,2/27/2017,2/28/2017,8/10/2016,2,3,0,BB,Yes,No,No Deposit,Online,No,Yes,30,206,1,86400000000000
3332,41419594,F,39,Asian American,Mid-School,50K -- 100K,East,Airport Hotels,2/27/2017,3/1/2017,9/12/2016,4,3,2,FB,No,No,Refundable,Online,Yes,Yes,5,140,2,172800000000000
3333,43323817,M,24,Latino,College,<25K,South,Airport Hotels,2/27/2017,3/1/2017,2/6/2017,2,1,1,FB,No,No,No Deposit,Online,Yes,Yes,25,229,3,172800000000000
3334,94035554,F,28,Latino,High-School,25K --50K,South,Airport Hotels,2/27/2017,2/28/2017,11/10/2016,2,2,1,HB,No,No,No Deposit,Agent,Yes,Yes,25,131,1,86400000000000
3335,70484443,M,58,Latino,High-School,50K -- 100K,South,Airport Hotels,2/27/2017,3/1/2017,7/29/2016,5,2,0,HB,No,No,Refundable,Direct,Yes,Yes,15,121,1,172800000000000
3336,38866584,M,22,Asian American,High-School,<25K,North,City Hotel,2/27/2017,2/28/2017,9/13/2016,3,1,1,FB,No,No,No Deposit,Direct,Yes,Yes,20,194,1,86400000000000
3337,73743436,M,52,Asian American,Grad,50K -- 100K,West,City Hotel,2/27/2017,2/28/2017,2/10/2017,3,2,0,FB,No,No,No Deposit,Online,No,Yes,10,209,1,86400000000000
3338,85987662,F,32,African American,High-School,>100K,South,Resort,2/27/2017,3/3/2017,2/18/2017,2,3,0,FB,No,No,No Deposit,Online,No,Yes,15,123,1,345600000000000
3339,49478694,F,26,caucasian,Mid-School,50K -- 100K,West,City Hotel,2/27/2017,2/28/2017,1/12/2017,2,2,1,FB,No,No,Refundable,Online,No,Yes,5,106,2,86400000000000
3340,34908703,F,24,African American,College,50K -- 100K,South,Resort,2/27/2017,3/2/2017,8/26/2016,1,2,1,FB,Yes,No,No Deposit,Online,Yes,Yes,10,216,1,259200000000000
3341,16174593,F,25,African American,College,50K -- 100K,West,City Hotel,2/27/2017,3/1/2017,7/28/2016,4,1,0,HB,No,No,No Deposit,Online,Yes,No,0,220,2,172800000000000
3342,87844313,F,58,Latino,College,<25K,North,Airport Hotels,2/27/2017,3/3/2017,9/19/2016,1,1,1,HB,No,No,Refundable,Online,Yes,Yes,20,245,1,345600000000000
3343,19699415,F,63,Latino,Mid-School,>100K,East,Resort,2/27/2017,2/28/2017,1/12/2017,3,1,0,FB,No,No,No Deposit,Online,Yes,Yes,15,157,2,86400000000000
3344,31807054,M,26,Asian American,High-School,>100K,South,City Hotel,2/27/2017,2/28/2017,9/15/2016,1,2,1,FB,Yes,Yes,Non-Refundable,Direct,Yes,Yes,5,145,1,86400000000000
3345,79732402,F,31,African American,Mid-School,<25K,South,Resort,2/27/2017,2/28/2017,1/1/2017,3,3,0,FB,No,No,No Deposit,Agent,Yes,Yes,20,211,1,86400000000000
3346,6411393,F,66,Asian American,Mid-School,<25K,East,Resort,2/27/2017,2/28/2017,8/8/2016,2,2,0,FB,Yes,No,Refundable,Direct,Yes,Yes,10,149,3,86400000000000
3347,76709241,M,56,caucasian,Grad,>100K,South,City Hotel,2/27/2017,2/28/2017,12/23/2016,3,1,0,FB,No,No,No Deposit,Online,Yes,Yes,10,228,3,86400000000000
3348,68056564,F,37,Asian American,College,50K -- 100K,South,Airport Hotels,2/27/2017,2/28/2017,1/26/2017,4,2,0,HB,Yes,No,Refundable,Direct,No,Yes,30,249,1,86400000000000
3349,51155164,M,26,Latino,College,<25K,South,Resort,2/27/2017,3/1/2017,11/24/2016,3,1,0,HB,Yes,Yes,No Deposit,Online,Yes,Yes,5,122,1,172800000000000
3350,50762463,F,65,Latino,College,<25K,South,Airport Hotels,2/27/2017,3/1/2017,1/20/2017,3,2,0,FB,No,No,Refundable,Online,Yes,Yes,5,201,3,172800000000000
3351,63169191,F,56,African American,College,50K -- 100K,North,Resort,2/27/2017,3/1/2017,2/6/2017,2,3,0,BB,Yes,No,Refundable,Online,No,Yes,5,244,1,172800000000000
3352,49703830,F,28,caucasian,High-School,<25K,East,Resort,2/27/2017,2/28/2017,8/23/2016,2,3,0,BB,Yes,Yes,Refundable,Agent,Yes,Yes,10,175,1,86400000000000
3353,32169144,F,52,Latino,High-School,25K --50K,South,Resort,2/27/2017,2/28/2017,9/19/2016,3,1,0,FB,No,No,No Deposit,Online,Yes,Yes,20,101,2,86400000000000
3354,25791519,F,44,African American,Grad,<25K,South,City Hotel,2/27/2017,2/28/2017,7/24/2016,2,3,0,FB,No,No,Non-Refundable,Online,Yes,Yes,15,202,3,86400000000000
3355,27006175,M,32,caucasian,College,25K --50K,West,Airport Hotels,2/27/2017,3/1/2017,10/29/2016,3,1,0,FB,No,No,Refundable,Online,Yes,Yes,5,239,3,172800000000000
3356,45875655,F,68,caucasian,Mid-School,<25K,West,Airport Hotels,2/27/2017,2/28/2017,12/19/2016,2,3,1,BB,No,No,Refundable,Online,Yes,Yes,20,150,1,86400000000000
3357,51048181,M,59,Asian American,Mid-School,>100K,South,City Hotel,2/27/2017,2/28/2017,9/7/2016,3,2,0,FB,No,No,No Deposit,Agent,Yes,Yes,20,174,1,86400000000000
3358,54946262,F,54,African American,High-School,25K --50K,North,Airport Hotels,2/27/2017,3/2/2017,10/9/2016,2,3,0,BB,No,No,No Deposit,Direct,Yes,Yes,10,217,1,259200000000000
3359,63845366,M,28,Latino,High-School,>100K,South,City Hotel,2/27/2017,2/28/2017,2/20/2017,2,2,0,BB,No,No,No Deposit,Online,Yes,No,0,135,1,86400000000000
3360,10917183,M,46,caucasian,College,<25K,East,Resort,2/27/2017,3/1/2017,10/28/2016,2,1,0,HB,No,No,No Deposit,Online,No,No,0,172,1,172800000000000
3361,69111446,F,48,African American,College,25K --50K,South,Resort,2/27/2017,2/28/2017,2/8/2017,2,1,1,BB,No,No,No Deposit,Agent,Yes,Yes,10,196,1,86400000000000
3362,76394626,F,29,African American,Grad,50K -- 100K,South,Airport Hotels,2/27/2017,2/28/2017,8/9/2016,3,3,0,FB,Yes,No,Non-Refundable,Online,Yes,Yes,20,133,2,86400000000000
3363,54281580,M,59,caucasian,Grad,50K -- 100K,North,Resort,2/27/2017,2/28/2017,8/20/2016,2,1,0,BB,Yes,No,No Deposit,Direct,Yes,Yes,10,225,1,86400000000000
3364,22086444,M,23,Asian American,Grad,>100K,East,Resort,2/27/2017,3/2/2017,9/5/2016,5,1,0,HB,No,No,No Deposit,Online,No,No,0,166,1,259200000000000
3365,38782532,M,24,Asian American,High-School,<25K,North,Airport Hotels,2/27/2017,2/28/2017,8/25/2016,4,2,0,HB,Yes,No,No Deposit,Direct,Yes,Yes,10,133,1,86400000000000
3366,64967382,F,40,African American,College,25K --50K,East,City Hotel,2/28/2017,3/3/2017,12/20/2016,2,1,0,HB,No,No,Refundable,Online,Yes,Yes,20,181,1,259200000000000
3367,18608105,F,24,Latino,High-School,50K -- 100K,North,Resort,2/28/2017,3/2/2017,2/9/2017,2,1,1,BB,Yes,Yes,No Deposit,Online,No,No,0,128,1,172800000000000
3368,66857055,F,39,Latino,College,25K --50K,South,Airport Hotels,2/28/2017,3/2/2017,8/1/2016,2,2,0,BB,Yes,No,No Deposit,Online,Yes,No,0,203,1,172800000000000
3369,86269490,F,69,African American,Grad,25K --50K,North,City Hotel,2/28/2017,3/1/2017,12/8/2016,5,1,0,FB,No,No,No Deposit,Direct,No,Yes,20,112,3,86400000000000
3370,42287466,F,52,Latino,Mid-School,50K -- 100K,East,Resort,2/28/2017,3/1/2017,2/25/2017,2,1,0,HB,No,No,Refundable,Agent,Yes,Yes,10,119,1,86400000000000
3371,49736975,M,33,African American,Mid-School,25K --50K,South,Resort,2/28/2017,3/1/2017,2/24/2017,2,2,1,HB,Yes,No,Refundable,Agent,No,Yes,10,153,2,86400000000000
3372,39533911,F,21,caucasian,High-School,<25K,South,City Hotel,2/28/2017,3/2/2017,1/21/2017,3,1,0,HB,No,No,No Deposit,Direct,Yes,Yes,5,151,1,172800000000000
3373,91280158,F,68,African American,Mid-School,<25K,North,Airport Hotels,2/28/2017,3/2/2017,8/28/2016,2,2,1,HB,Yes,No,No Deposit,Agent,Yes,Yes,20,238,3,172800000000000
3374,84338448,F,36,Latino,College,50K -- 100K,South,City Hotel,2/28/2017,3/1/2017,10/10/2016,2,1,0,FB,No,No,No Deposit,Online,No,Yes,5,100,3,86400000000000
